date,n_killed,address,lat,long
05/01/2014,0,300 block of North Howell Street Rocky Mount,35.9466213,-77.8054752
05/01/2014,1,Blue Creek Road Onslow County,34.7587566,-77.528279
05/01/2014,0,2804 Independence St. New Orleans,29.9815832,-90.0358576
05/01/2014,0,9700 block of Ithica Drive Little Rock,34.6618951,-92.3257568
05/01/2014,0,Southern Boulevard Albany,42.6298784,-73.7785505
05/01/2014,0,Charles Street  Baton Rouge,30.4816782,-91.1508502
05/01/2014,0,3788 University Drive Huntsville,34.7360655,-86.6245296
05/01/2014,0,2100 block of Waggoners Gap Road Carlisle,40.2413047,-77.231127
05/01/2014,1,3000 block of Morningside Drive Shreveport,32.4603363,-93.7867521
05/01/2014,0,10005 N. Michigan Road Carmel,39.9340606,-86.2351482
05/01/2014,0,6400 block of Hollow Road Huntsville,34.797178,-86.5893677
05/01/2014,1,North 4th Street Newark,40.7527062,-74.190334
05/01/2014,0,Key Street Roanoke Rapids,36.453944,-77.6783307
05/01/2014,0,8900 block of W. Broad Street Henrico,37.6350569,-77.547158
05/01/2014,0,7400 block of East Furnace Branch Road Glen Burnie,39.1660618,-76.606664
05/01/2014,1,829 Parade St. Erie,42.1300375,-80.0767122
05/01/2014,0,1200 block of N. Main St. Suffolk,36.7460445,-76.5825811
05/01/2014,1,President Drive Boiling Spring Lakes,-20.016542,57.5646115
05/01/2014,0,Winston Road Columbus,32.4318857,-84.9467626
05/01/2014,1,530 Olmstead Avenue Bronx,40.8174819,-73.8523193
05/01/2014,0,West Fourth Avenue Kennewick,46.2063541,-119.1819371
05/01/2014,0,West Main Street Santa Maria,34.9541063,-120.4756127
05/01/2014,0,100 block of Isaac Cole Plaza Atlantic City,-20.016542,57.5646115
05/01/2014,1,5800 block of North Marshall Street Philadelphia,40.0400243,-75.1349776
05/01/2014,0,Oaks Food Mart in the 3900 block of East 29th Street Bryan,-20.016542,57.5646115
05/01/2014,0,900 block of Lafayette Street  Gretna,29.9132874,-90.0612598
05/01/2014,0,500 block of Lowell Avenue Charlotte,-20.016542,57.5646115
05/01/2014,1,6872 Alta WestGate Drive Orlando,28.574699,-81.4761271
05/01/2014,0,Eastex Freeway Service Rd and Lee Rd Houston,29.952239,-95.3065278
05/01/2014,1,100 block of Griffiths Street Bakersfield,35.353138,-119.0519317
05/01/2014,0,14000 block of 96th Street East Tacoma,47.1698762,-122.3304326
05/01/2014,0,3448 Trask Parkway Beaufort,32.4536667,-80.7351937
05/01/2014,0,5299 Old National Highway Atlanta (College Park),33.6109652,-84.4743122
05/01/2014,0,Piccolo Drive Richmond,37.5773016,-77.3825709
05/01/2014,0,700 block of Scotland Road Orange,40.7583868,-74.2508217
05/01/2014,0,1200 block of Eastern Ave NE Washington,38.9062318,-76.9289753
05/01/2014,1,303 N Clyde Morris Blvd Daytona Beach,29.2001684,-81.0564455
05/01/2014,1,23000 block of Highway 300 Roland,-20.016542,57.5646115
05/01/2014,1,130 Canal St Fall River,41.7003416,-71.1639838
05/01/2014,0,West Road Houston,29.8975117,-95.6105898
05/01/2014,2,6200 block of Media Street Philadelphia,39.9738909,-75.2454924
05/01/2014,0,North Stevenson Street and Woodbridge St. Flint,43.0232459,-83.7184394
05/01/2014,1,NE Hill Rd Somerville,34.5095615,-86.7155386
05/01/2014,0,300 block of North Tennessee Avenue Atlantic City,39.366398,-74.4341464
05/01/2014,0,Scenic Hwy and JA Wiltshire Ave Lake Wales,27.910228,-81.5926606
05/01/2014,0,Spectre Island Fort Walton Beach,-20.016542,57.5646115
05/01/2014,1,420 S Leconto Highway Lecanto,-20.016542,57.5646115
05/01/2014,1,10017 South Main Street Los Angeles,33.9450097,-118.2762749
05/01/2014,1,27000 block of New York Street Inkster,42.2873614,-83.3070581
05/01/2014,0,1200 8th Avenue Phenix City,32.4694433,-85.0052773
05/01/2014,0,14000 Cantrell Road Little Rock,34.80312,-92.431823
05/01/2014,1,829 Parade Street Erie,42.1300375,-80.0767122
05/01/2014,0,Charlotte/Douglas International Airport Charlotte,35.2030728,-80.9799136
05/01/2014,0,Bush Intercontinental Airport Houston,-20.016542,57.5646115
05/01/2014,0,1 International Cir Kansas City,39.2965254,-94.71972
05/01/2014,0,544 Horseback Road  Clinton,-20.016542,57.5646115
05/01/2014,0,LaSalle Avenue Hampton,37.0338339,-76.3649275
05/01/2014,0,Hollister Avenue Bridgeport,41.1772539,-73.1624852
05/01/2014,0,3141 University Drive Huntsville,34.734202,-86.6211296
05/01/2014,0,Richmond International Airport Richmond,-20.016542,57.5646115
05/01/2014,0,616 Broadway Colonie,-20.016542,57.5646115
05/01/2014,0,Pawling and Plum Avenues Troy,-20.016542,57.5646115
05/01/2014,0,544 Horseback Road Clinton,-20.016542,57.5646115
05/01/2014,0,404 East Ave. Sunoco Elyria,-20.016542,57.5646115
05/01/2014,0,Wexford Terrace Queens,40.7143859,-73.7839316
05/01/2014,0,12th and East Jefferson Seattle,-20.016542,57.5646115
05/01/2014,1,711 Proctor Street Port Arthur,29.8734858,-93.9357075
05/01/2014,1,5th Street and Jefferson Avenue Miami Beach,25.7743523,-80.1393582
05/01/2014,0,600 block of West Ormsby Louisville,38.2331503,-85.7662195
05/01/2014,0,West 1st and Daniel streets Jacksonville,-20.016542,57.5646115
05/01/2014,0,1500 block of Myrtle Avenue Baltimore,39.3005874,-76.6369844
05/01/2014,0,1400 block of Mason Avenue  Jacksonville,30.3621908,-81.6798539
05/01/2014,0,8343 SW Barbur Blvd. Portland,45.464633,-122.7022472
05/01/2014,0,2411 Wellbeck Road Des Moines,-20.016542,57.5646115
05/01/2014,1,Newfield Street Buffalo,42.959936,-78.9004342
05/01/2014,0,James Island Charleston,32.7225296,-80.0140678
05/01/2014,0,600 block of Tulsa Lane Albany,31.5571759,-84.1655472
05/01/2014,0,1901 Stantonsburg Road  Greenville,35.6063531,-77.3989102
05/01/2014,0,300 block of North Tennessee Avenue Atlantic City,39.366398,-74.4341464
05/01/2014,0,1100 block of Surrey Lane Nevada,37.8558043,-94.3529495
05/01/2014,0,near 40th and Lake Streets Omaha,-20.016542,57.5646115
05/01/2014,0,1211 Fleming Street Greenville,35.6101088,-77.3905017
05/01/2014,0,2800 Dodds Avenue Chattanooga,35.0088701,-85.2790508
05/01/2014,0,1416 Plum St Iowa City,41.6448302,-91.528401
05/01/2014,0,12564 Oak Plaza Omaha,41.2318784,-96.1127685
05/01/2014,0,2240 NE Greenville Blvd Greenville,35.6004414,-77.3373075
06/01/2014,0,1530 Cooley St Missoula,46.8858127,-114.0161419
06/01/2014,1,1000 block of Appleberry Road Munford,35.4438474,-89.8611914
06/01/2014,0,4419 W. Broad St.  Richmond,37.5764841,-77.4899297
06/01/2014,0,3300 block of Orleans Avenue New Orleans,29.9749827,-90.0914494
06/01/2014,0,1300 block of North Mills Avenue Orlando,28.5622726,-81.3668353
06/01/2014,0,720 Webster Street Waterloo,42.5111021,-92.3260264
06/01/2014,0,5500 block of Base Line Road  Little Rock,34.669275,-92.3412304
06/01/2014,0,4700 block of Lancelot Drive  New Orleans,30.0197195,-89.9875824
06/01/2014,0,Tulsa International Airport Tulsa,-20.016542,57.5646115
06/01/2014,0,7600 block of MacArthur Boulevard Oakland,37.7675528,-122.1716085
06/01/2014,0,1113 E. Franklin Av Minneapolis,44.9623395,-93.2598849
06/01/2014,0,200 block of Ogemaw St Pontiac,42.6390103,-83.3222564
06/01/2014,0,Saddlebrook Court Virginia Beach,36.8192654,-76.1279277
06/01/2014,1,Columbia Avenue and Lee Avenue Trenton,-20.016542,57.5646115
06/01/2014,0,1000 block of Lyon St Flint,43.0239268,-83.702625
06/01/2014,0,700 block of Mayfield Drive Park Ridge,42.0366549,-87.8635762
06/01/2014,0,North Kinston Boulevard Pink Hill,35.0600542,-77.7430618
06/01/2014,0,Southeast Third Street  Gainesville,29.6451832,-82.3245122
06/01/2014,0,705 Logan Av Waterloo,42.5097411,-92.3402418
06/01/2014,1,7000 block of Glenwood Avenue Raleigh,35.8640267,-78.7149924
06/01/2014,2,72525 Carnation St Covington,30.4892726,-90.0473986
06/01/2014,0,Briargate Colorado Springs,38.9598541,-104.8604462
06/01/2014,0,Northwest Adams Street Hillsboro,-20.016542,57.5646115
06/01/2014,0,5200 block of Flowering Peach Memphis,35.045018,-89.8914537
06/01/2014,0,3300 block of 10th Place SE Washington,38.8424342,-76.9941246
06/01/2014,1,10600 block of Le Sueur Avenue Montgomery,44.4164001,-93.5268076
06/01/2014,1,7500 block of Bellingrath Road Mobile,-20.016542,57.5646115
06/01/2014,1,Northwest 81st Terrace and 15th Avenue Miami,25.848475,-80.2398985
06/01/2014,0,Cedar and Moseley Avenue Macon,-20.016542,57.5646115
06/01/2014,0,North 38th and Sprague Streets Omaha,41.295912,-95.97194
06/01/2014,0,Livingston Avenue Columbus,39.9526411,-83.0018541
06/01/2014,0,3969 Mayfair Rd Uniontown,40.9602109,-81.4373407
06/01/2014,0,2200 block of Shed Road Bossier,32.5321658,-93.7220903
06/01/2014,1,8300 block of Clearvista Parkway Indianapolis,39.907817,-86.0409442
06/01/2014,0,Lemon Street Lady Lake,28.9173947,-81.9257213
06/01/2014,0,1100 block of Lee Road 270 Cusseta,32.7237365,-85.2429762
06/01/2014,0,6400 block of Old Shell Road Mobile,30.6901832,-88.1913817
06/01/2014,0,8400 Airport Blvd Mobile,30.6811925,-88.2431965
06/01/2014,0,Germantown Nashville,36.1776847,-86.7980551
06/01/2014,0,2700 block of Annapolis Road Hanover,39.1378819,-76.753969
06/01/2014,0,Baby Ruth Lane Antioch,36.0470802,-86.6419466
06/01/2014,1,4700 block of Fletcher  Northwoods,-20.016542,57.5646115
06/01/2014,1,1150 block of Alta Vista Street at Alpha Avenue Jacksonville,30.3047305,-81.7358281
06/01/2014,0,North Tyler Avenue  Portland,45.5913576,-122.7473632
06/01/2014,1,West Forest Park Drive Baltimore,39.3254079,-76.6815055
06/01/2014,0,900 block of Fern Ridge Road Virginia Beach,36.8074598,-76.0858458
06/01/2014,0,3600 block of Itasca  Lubbock,33.6109837,-101.8939673
06/01/2014,1,Carobene Court Newburgh,41.5147908,-74.0147153
06/01/2014,0,3175 E. Platte Ave. Colorado Springs,38.8391281,-104.7727421
06/01/2014,2,Lake Como Road  Ravalli County,46.050882,-114.2249503
06/01/2014,0,1600 block of Felciana Street New Orleans,-20.016542,57.5646115
06/01/2014,1,Pitman Street and Woodward Drive Conway,-20.016542,57.5646115
06/01/2014,0,4349 Merle Hay Road Des Moines,41.6394164,-93.6977162
06/01/2014,0,1300 block of Champaign St Champaign,40.1284966,-88.2421589
06/01/2014,0,Southeast 131st and Mill Plain  Vancouver,45.6191291,-122.5402299
06/01/2014,0,Myrtle Avenue and Martin Luther King Drive Jersey City,40.7087744,-74.0836431
06/01/2014,1,6000 block of Guardian Court Louisville,38.162138,-85.7036357
06/01/2014,1,4500 block of Blair Avenue near E. Grand Boulevard Saint Louis,38.6702922,-90.207783
06/01/2014,1,1500 block of Slope Terrace  Lenoir,35.9488689,-81.5395202
06/01/2014,1,4400 block of Pall Mall Road Baltimore,39.3394488,-76.6650161
06/01/2014,0,McDaniel Drive Dover,39.132235,-75.5245667
06/01/2014,1,St. Johnsbury Road Littleton,44.3126667,-71.8358841
06/01/2014,0,1900 block of Dijon Street Stockton,38.0222481,-121.291185
06/01/2014,0,Curry Street Columbus,32.4523626,-84.9245831
06/01/2014,0,Talmage Avenue Bound Brook,40.5611144,-74.5432718
06/01/2014,0,Wilson Street Manchester,53.4770607,-2.1928799
06/01/2014,0,Victoria Boulevard Hampton,37.0101356,-76.374558
06/01/2014,0,100 block of Hampton Street Bridgeton,39.424496,-75.2435137
06/01/2014,1,Center Parkway Sacramento,38.4675717,-121.4353958
06/01/2014,0,400 block of Green Street Durham,-20.016542,57.5646115
06/01/2014,1,Interstate 79 Harrison County,39.2740613,-80.287987
06/01/2014,1,61st and Seaside  Long Beach,-20.016542,57.5646115
06/01/2014,2,6900 block of 100th Street Northwest,-20.016542,57.5646115
06/01/2014,0,Key Street Halifax County,-20.016542,57.5646115
06/01/2014,0,Madison and Turner Streets Allentown,-20.016542,57.5646115
06/01/2014,0,900 block of South Orange Avenue  Orlando,28.5309408,-81.3789272
06/01/2014,0,South Main Santa Ana,33.7390051,-117.8698881
06/01/2014,0,1660 Ribaut Road Port Royal,32.3874114,-80.6920503
06/01/2014,0,MBTA - Haymarket Station Boston,-20.016542,57.5646115
06/01/2014,0,Pines Boulevard  Pembroke Pines,26.0078581,-80.3242068
06/01/2014,0,Peachtree Drive Columbus,32.4644759,-84.9722788
06/01/2014,0,745 S. Bluff St. Saint George,37.0952316,-113.5870357
06/01/2014,0,1019 E. Atlantic Boulevard  Pompano Beach,26.232031,-80.1151451
06/01/2014,0,300 block of North Dorgenois Street  New Orleans,29.9663451,-90.0866217
06/01/2014,0,Longfellow Drive  New Orleans,30.0186527,-89.9802767
06/01/2014,0,4300 block of University Drive at Boxwood Drive  Huntsville,34.7350224,-86.6355125
06/01/2014,0,1200 block of Indiana Av Indianapolis,39.783036,-86.1818377
06/01/2014,1,400 West 25th Street Sarasota,-20.016542,57.5646115
06/01/2014,0,3831 Kecoughtan Road Hampton,37.0109023,-76.3562621
06/01/2014,1,8200 block of Heatherton Court Indianapolis,39.9063922,-86.0406768
06/01/2014,0,Route 12 Norwich,41.6849097,-71.9165951
06/01/2014,0,5145 Raleigh Lagrange Road Memphis,35.1904965,-89.8941377
06/01/2014,0,2200 block of Shed Road Bossier City,32.5321658,-93.7220903
06/01/2014,0,2000 block of 17th Street  Sarasota,27.3522121,-82.5325207
06/01/2014,1,Pittman and Woodard Drive Conway,-20.016542,57.5646115
07/01/2014,0,300 block of Northeast 44th Street  Broward,26.18104,-80.1450217
07/01/2014,0,10000 block of Jefferson Avenue Newport News,37.0388159,-76.4581625
07/01/2014,1,36 Reid Terrace Fond Du Lac,43.7796705,-88.430953
07/01/2014,0,300 block of North Myrtle Street  Myrtle Beach,33.6896486,-78.8927851
07/01/2014,0, GM Food Mart/Shell gas station,-20.016542,57.5646115
07/01/2014,0,1500 E County Line  Pocatello,-20.016542,57.5646115
07/01/2014,0,Brooksie Drive Jackson,35.696267,-88.8623563
07/01/2014,0,1800 block of Frederick Douglass Place Washington,38.8506027,-76.9789678
07/01/2014,0,Lambert-St. Louis International Airport Saint Louis,-20.016542,57.5646115
07/01/2014,0,1300 block of W Street NE Washington,38.9193528,-76.9885235
07/01/2014,2,624 E St. Burwell,-20.016542,57.5646115
07/01/2014,1,Compton Ave and E 117th St Los Angeles,33.9270799,-118.2390623
07/01/2014,0,4301 Concord Pike Wilmington,39.8139129,-75.549419
07/01/2014,0,1600 block of N Maple Fresno,36.7651659,-119.7476128
07/01/2014,2,41700 block of Eloquence Terrace Loudoun (county),38.9187977,-77.5590862
07/01/2014,0,Prillaman Switch Road Ferrum,36.9151735,-80.009391
07/01/2014,0,Rivers Ave and James Bell St North Charleston,-20.016542,57.5646115
07/01/2014,0,Third Avenue North and North Myrtle Street Myrtle Beach,33.6893812,-78.8934347
07/01/2014,0,300 block of Brookside Drive Fort Mill,35.0265041,-80.9077097
07/01/2014,1,Musgrave Street and Washington Lane Philadelphia,40.0490465,-75.1770866
07/01/2014,0,800 block of Greenfield Drive Lynchburg,37.3917926,-79.1321255
07/01/2014,1,East Finley Ridge Road Taylor County,37.442685,-85.3006617
07/01/2014,0,West Sixth and Walnut streets Chico,-20.016542,57.5646115
07/01/2014,0,18th and Fairlawn Washington,38.8729203,-76.9812172
07/01/2014,0,200 block of East Clay Street Lancaster,40.0503388,-76.3058241
07/01/2014,0,Demoss near Tarneff Houston,-20.016542,57.5646115
07/01/2014,0,East Lassen Avenue Chico,39.7703901,-121.8521555
07/01/2014,0,10 block of Leonard Street Rochester,43.306368,-70.9742835
07/01/2014,1,Little Sand Coulee Road Park County,44.7974191,-109.0850697
07/01/2014,0,St. Alban’s Drive Raleigh,-20.016542,57.5646115
07/01/2014,0,Tri-Cities Regional Airport  Blountville,-20.016542,57.5646115
07/01/2014,0,1000 block of Waters Street Kinston,35.2611468,-77.5701169
07/01/2014,0,3215 Whispering Place Memphis,35.0613467,-89.8515279
07/01/2014,0,394 Warren Street Boston,42.3173147,-71.0842767
07/01/2014,0,3600 block of Chestnut Street  New Orleans,29.9237416,-90.094645
07/01/2014,0,Best Express Lake Ronkonkoma,-20.016542,57.5646115
07/01/2014,0,8400 block of Apple Street  New Orleans,29.9595936,-90.1238297
07/01/2014,1,2800 block of West Northwest Highway,-20.016542,57.5646115
07/01/2014,1,Lexco Road,35.0065034,-106.122873
07/01/2014,0,2660 E. Main St. Bexley,39.9571713,-82.9296969
07/01/2014,0,Gatesville H-E-B parking Gatesville,-20.016542,57.5646115
07/01/2014,1,Lee St Roosevelt,40.684176,-73.5976163
07/01/2014,0,29th Avenue and Interchange Road Meridian,-20.016542,57.5646115
07/01/2014,0,100 block of Lee St Roosevelt,40.6843179,-73.5994432
07/01/2014,0,3700 block of Crosswood Cove Memphis,35.2267942,-89.9730885
07/01/2014,1,238 Cole Swamp Road Chinquapin,34.8115495,-77.7827649
07/01/2014,1,5800 block of Wilson Road  Kansas City,39.1063995,-94.5158126
07/01/2014,0,East Fourth and Ricker Waterloo,42.5141781,-92.3349292
07/01/2014,1,Blair and Grand Avenue Saint Louis,-20.016542,57.5646115
07/01/2014,0,Broadway and Sinclair Avenue Glendale,-20.016542,57.5646115
07/01/2014,0,6800 block of MacCorkle Ave. SE. Charleston,38.2968684,-81.5681988
07/01/2014,0,4519 W. Irlo Bronson Memorial Highway  Kissimmee,28.3063856,-81.4648037
07/01/2014,0,300 block of South Broad Street  Mobile,30.6812192,-88.0562949
07/01/2014,0,800 Montauk Highway Shirley,40.8004756,-72.8725444
07/01/2014,0,Nord Avenue  Chico,39.7384912,-121.8770889
07/01/2014,0,1200 block of Forrest Drive Wilmington,-20.016542,57.5646115
07/01/2014,0,1924 Airline D Toledo,-20.016542,57.5646115
07/01/2014,0,4700 block of America Street New Orleans,30.0178435,-90.0119654
07/01/2014,0,3200/Forest Drive Forest Acres,-20.016542,57.5646115
07/01/2014,0,Tampa International Airport Tampa,-20.016542,57.5646115
07/01/2014,0,25th Street South Fargo,46.8038229,-96.8207519
07/01/2014,0,2316 S. 17th St Omaha,41.2374841,-95.9409512
07/01/2014,0,1021 Murray Rd Mckinleyville,40.956596,-124.1169587
07/01/2014,0,1000 block of Ligustrum Drive Corpus Christi,27.8002031,-97.4323337
07/01/2014,1,Thompson Avenue Anchorage,61.2277582,-149.8096352
07/01/2014,1,6300 block of Musgrave Street Philadelphia,40.049069,-75.1771232
07/01/2014,0,Bank of America on Eureka Road Taylor,-20.016542,57.5646115
07/01/2014,2,Madison Ave Indianapolis,39.6984848,-86.1406402
07/01/2014,0,1519 Pichard St. Greensboro,36.0544831,-79.7665118
07/01/2014,0,County Road 5 Williston,-20.016542,57.5646115
07/01/2014,0,3927 Spencer Circle Macon,32.7957944,-83.6743162
07/01/2014,0,Brookside Drive Fort Mill,35.026269,-80.9080802
07/01/2014,0,Dollar General store Charleston,-20.016542,57.5646115
07/01/2014,0,3300 block of Edenborn Avenue Jefferson Parish,30.0095261,-90.164348
07/01/2014,0,10000 block of MacArthur Boulevard Oakland,37.7459872,-122.1578781
07/01/2014,0,30 Birmingham Parkway Boston,42.3607313,-71.1479919
07/01/2014,0,1680 S.W. Third St. Corvallis,44.5493561,-123.268007
07/01/2014,0,4516 W Imperial Hwy Inglewood,33.9306747,-118.3574574
07/01/2014,0,Interstate 275 near Tampa Tampa,28.0249859,-82.458226
07/01/2014,0,10134 Lewistown Road Hanover,37.725223,-77.4504217
07/01/2014,1,Lodi and East Laurel  Syracuse,-20.016542,57.5646115
07/01/2014,0,First Community Bank,-20.016542,57.5646115
07/01/2014,0,200 block of North Broom Street Wilmington,39.7446904,-75.5688176
07/01/2014,0,336 Ronkonkoma Ave Ronkonkoma (Lake Ronkonkoma),40.8114009,-73.1141671
07/01/2014,0,2346 Ashley River Rd Charleston,32.8236243,-80.0390656
07/01/2014,0,5200 block of 73rd Lane East Bradenton,27.4445024,-82.4683239
07/01/2014,1,N 47th Ave and W Cholla St Glendale,33.589147,-112.1796024
07/01/2014,0,Collis and Hill South Pasadena,-20.016542,57.5646115
07/01/2014,0,Poway Road San Diego,32.9564905,-117.0409204
07/01/2014,0,Capitol Annex Frankfort,-20.016542,57.5646115
07/01/2014,0,1441 Kishwaukee St Rockford,42.2523899,-89.0896305
07/01/2014,0,5471 Riverdale Road Clayton County,33.606428,-84.4381842
07/01/2014,1,Sleepy Hollow Road. Leesburg,28.8166588,-81.8350501
07/01/2014,0,Browns Ferry Road and Houston Street  Athens,34.8002631,-86.976778
07/01/2014,0,9700 block of Eva Lane Little Rock,34.6562697,-92.3606758
07/01/2014,0,Blueberry Lane Laconia,43.5403949,-71.4864477
07/01/2014,0,Pierce Street Kingston,41.2607145,-75.8886081
07/01/2014,0,300 block of Hilton Street Baltimore,39.2907059,-76.6750205
07/01/2014,0,Whittlesey Boulevard Columbus,32.5467935,-84.9437557
07/01/2014,0,800 block of W. Lexington Street Baltimore,39.2912348,-76.6329681
07/01/2014,0,West Fifth Street between Delamore and Rodney Streets Wilmington,-20.016542,57.5646115
07/01/2014,1,3100 block Hallwood Place Cincinnati,39.1403264,-84.4988485
07/01/2014,0,2100 block of Edmondson Avenue Baltimore,39.2952848,-76.65285
07/01/2014,1,Sleepy Hollow Road Leesburg,28.8166588,-81.8350501
07/01/2014,0,2100 block of Edmondson Avenue Baltimore,39.2952848,-76.65285
07/01/2014,0,I-90 side of road. Dane County,-20.016542,57.5646115
07/01/2014,0,4100 block of Bellefontaine  Kansas City,39.0515072,-94.5505894
08/01/2014,0,South Street Washington,38.8546394,-77.0080077
08/01/2014,0,Argonne Street Denver,39.7838019,-104.7670974
08/01/2014,0,Austin-Bergstrom International Airport Austin,-20.016542,57.5646115
08/01/2014,0,593 S Reilly Rd Fayetteville,35.0667491,-79.014975
08/01/2014,0,5400 block of Gateway Village Circle Orlando,28.4577973,-81.3136545
08/01/2014,0,3000 block of Gentilly Boulevard New Orleans,29.9963048,-90.0631808
08/01/2014,0,1300 block of St. Anthony Street New Orleans,29.969365,-90.0640013
08/01/2014,0,5300 block of Osage Avenue near 53rd Street Philadelphia,-20.016542,57.5646115
08/01/2014,1,Waterfront Shopping Complex Munhall,-20.016542,57.5646115
08/01/2014,0,Murphy Crossing Apartments Richmond County,-20.016542,57.5646115
08/01/2014,0,7 W Main St Freehold,40.2600547,-74.2772946
08/01/2014,0,900 block of Oxford Street Indianapolis,39.7796152,-86.1178517
08/01/2014,1,1951 28th Ave. S. Grand Forks,47.8919178,-97.0573687
08/01/2014,0,7000 block of Owensmouth Avenue Canoga Park,34.1973972,-118.6037591
08/01/2014,1,Council Street and Washington Street Anniston,-20.016542,57.5646115
08/01/2014,0,200 block of 37th Street SE Washington,38.8877543,-76.953666
08/01/2014,0,200 block of Wayne Street Copperas Cove,31.104614,-97.9157518
08/01/2014,0,I-20 and Tyson Rd Villa Rica,-20.016542,57.5646115
08/01/2014,0,1010 E Cesar E Chavez Ave Los Angeles,34.0538687,-118.2275991
08/01/2014,0,3200 E Airfield Dr Dallas,32.8979245,-97.0381568
08/01/2014,0,4000 S Main St Hope Mills,34.9653567,-78.9464146
08/01/2014,1,201 N Pennsylvania Ave Atlantic City,39.3672333,-74.4278212
08/01/2014,1,1700 block of East 72nd St Chicago,41.7642419,-87.5857986
08/01/2014,0,310 N Christopher Rd Zeigler,-20.016542,57.5646115
08/01/2014,0,Lincoln Place Lockport,43.1522269,-78.6701339
08/01/2014,2,500 block of West Ninth Street Freeport,28.9450585,-95.3563139
08/01/2014,0,200 Niagara Street Buffalo,42.889785,-78.8844611
08/01/2014,1,500 block of English Avenue Atlanta,33.7682377,-84.4156816
08/01/2014,1,20456 E 1410 Road,34.9721732,-99.332885
08/01/2014,0,Pomeroy and Stanton Road Washington,-20.016542,57.5646115
08/01/2014,0,1400 Somerset Place NW Washington,38.9666877,-77.0359439
08/01/2014,0,3909 S. 3rd Street Louisville,38.1994343,-85.767051
08/01/2014,0,E. 43rd Place Denver,39.7763269,-104.7405387
08/01/2014,0,6 Manchester Circle Poughkeepsie,41.6912756,-73.8872455
08/01/2014,0,1154 Pulaski Highway Bear,39.6304943,-75.6649277
08/01/2014,0,Sherwood Road Joshua Tree,34.1267435,-116.3464965
08/01/2014,0,395 N. Columbus St Xenia,39.6897262,-83.9224737
08/01/2014,0,1500 S. Cypress Road  Pompano Beach,26.2107912,-80.1249664
08/01/2014,0,2829 Ashland Ave Cincinnati,39.1305095,-84.4843254
08/01/2014,0,path between Water and Main Streets Navassa,-20.016542,57.5646115
08/01/2014,0,Gibson Wells Road Humboldt,35.8754686,-88.9874196
08/01/2014,0,8400 block of Kinney Av Cincinnati,39.1361841,-84.4711201
08/01/2014,0,125th Street and 12th Avenue Manhattan,40.8179793,-73.9625622
08/01/2014,1,2256 Adam Clayton Powell Jr. Boulevard Manhattan,40.8140336,-73.9473325
08/01/2014,0,501 W Goliad Ave Crockett,31.3155685,-95.4683792
08/01/2014,0,1743 Lincoln Road NE Washington,38.914402,-77.0096155
08/01/2014,0,San Carlos Avenue  San Carlos,37.5022909,-122.2751917
08/01/2014,0,107 Second Street Fitchburg,-20.016542,57.5646115
08/01/2014,0,1600 block of East Central Wichita,37.6935349,-97.3217666
08/01/2014,0,900 block of Hayden Drive,-20.016542,57.5646115
08/01/2014,0,7600 block of South Kingston Av Chicago,41.7570545,-87.5652278
08/01/2014,0,4600 International Gateway Columbus,39.9984035,-82.8881212
08/01/2014,1,2600 block of Hickory  Saint Louis,-20.016542,57.5646115
08/01/2014,0,100 block of South Seventh Avenue Humboldt,35.8201062,-88.9239405
08/01/2014,0,Bangor International Airport Bangor,44.8067615,-68.8294293
08/01/2014,0,Northeast 122nd Avenue  Portland,45.5450939,-122.5395158
08/01/2014,0,3707 Pershing Park Dr Memphis,35.226566,-90.0158973
08/01/2014,0,1441 Brooks Road Memphis,35.0603233,-90.0186576
08/01/2014,0,Horrocks Street near St. Vincent Philadelphia,-20.016542,57.5646115
08/01/2014,0,400 block of north 10th Street Stroud,-20.016542,57.5646115
08/01/2014,0,2526 Central Avenue Cleveland,41.496872,-81.672461
08/01/2014,0,3400 block of Reisterstown Road Baltimore,39.3265102,-76.6606859
08/01/2014,0,South Lotus  Fresno,36.7141471,-119.7895829
08/01/2014,1,Parnell Av Dayton,39.7569101,-84.1496184
08/01/2014,0,4463 Glenhaven Rd Cincinnati,39.0889255,-84.6018117
08/01/2014,0,2025 W. 27th St Little Rock,34.7232385,-92.2981188
08/01/2014,0,Green Lawn Drive near Arncliffe Houston,-20.016542,57.5646115
08/01/2014,0,68 W 100 N Malad,42.1882543,-112.2491129
08/01/2014,0,Petro Serve on the 2900 block of Broadway Fargo,-20.016542,57.5646115
08/01/2014,1,North Park Blvd Knoxville,36.0040288,-83.9013439
08/01/2014,0,North Reilly Road Fayetteville,35.094941,-79.0131411
08/01/2014,0,Vine and Academy Street  Opelousas,-20.016542,57.5646115
08/01/2014,0,Lubbock International Airport Lubbock,-20.016542,57.5646115
08/01/2014,1,6400 block of South Campbell Avenue Chicago,41.777261,-87.6885637
08/01/2014,0,20 Wheeler St. Montclair,40.803088,-74.2155298
08/01/2014,0,1 S. Main St.  Dayton,39.7591132,-84.1944497
08/01/2014,1,Farrington Place Atlanta,33.7277232,-84.3827644
08/01/2014,0,Heston Street Philadelphia,39.9804611,-75.2285794
08/01/2014,1,Jamaica Avenue Queens,40.7024454,-73.8146742
08/01/2014,1,1200 block of Haywood Jefferson,-20.016542,57.5646115
08/01/2014,0,Horton Avenue Rock Hill,34.9821278,-81.1039178
